oferta_id,url,titulo,descripcion,empresa,ubicacion,fecha_publicacion,texto_tarjeta_crudo,primera_linea,pagina,fecha_publicacion2,gran_grupo_pred,sim_gran_grupo,codigo_ciuo_pred,sim_codigo_ciuo,puesto_ref_mas_similar,fuente_ref,metodo,correccion_manual,macro_v1,subcategoria_v1,macro_v2,subcategoria_v2,macro_v3,subcategoria_v3,habilidades_identificadas
2026-081986,https://www.bne.gob.cl/oferta/2026-081986,Coordinador/a Académico/a de Posgrado y Educación Continua,Coordinador/a Académico/a de Posgrado y Educación Continua para desempeñarse en la Dirección de Postgrado Facultad de Ingeniería y Ciencias. Misión: Coor...,Confidencial,Metropolitana - Santiago,Hace 25 días,"Hace 25 días
Coordinador/a Académico/a de Posgrado y Educación Continua
Coordinador/a Académico/a de Posgrado y Educación Continua para desempeñarse en la Dirección de Postgrado Facultad de Ingeniería y Ciencias. Misión: Coor...
Confidencial
Metropolitana - Santiago
Ver Más",Hace 25 días,367,2026-07-17,2,0.475,2351,0.649,Coordinador/a académico,ENADEL 2025 (C1/C3),titulo,False,,,,,,,
2026-082536,https://www.bne.gob.cl/oferta/2026-082536,Operador de grúa LOF 1/ Turno Tarde rotativos/ Plazo Fijo,"Misión del cargo: Operar equipos y movimiento de carga de manera segura, eficiente y responsable asegurando la correcta manipulación y ubicación de productos Cuando nos preguntan...",Falabella,Metropolitana - San Bernardo,Hace 25 días,"Hace 25 días
Operador de grúa LOF 1/ Turno Tarde rotativos/ Plazo Fijo
Misión del cargo: Operar equipos y movimiento de carga de manera segura, eficiente y responsable asegurando la correcta manipulación y ubicación de productos Cuando nos preguntan...
Falabella
Metropolitana - San Bernardo
Ver Más",Hace 25 días,367,2026-07-17,8,0.86,8343,0.39,Operador/a de grúa,ENADEL 2025 (C1/C3),titulo,False,,,,,,,
2026-082664,https://www.bne.gob.cl/oferta/2026-082664,Cajero (a)- Santiago,"El cargo de cajero debe realizar operaciones de recepción, entrega y custodia de dinero. Garantizar las operaciones de caja, logrando la recaudación de ingresos y la cancelación d...",Confidencial,Metropolitana - Santiago,Hace 25 días,"Hace 25 días
Cajero (a)- Santiago
El cargo de cajero debe realizar operaciones de recepción, entrega y custodia de dinero. Garantizar las operaciones de caja, logrando la recaudación de ingresos y la cancelación d...
Confidencial
Metropolitana - Santiago
Ver Más",Hace 25 días,367,2026-07-17,5,0.776,5230,0.599,Cajero/a,ENADEL 2025 (C1/C3),titulo,False,,,,,,,
2026-082450,https://www.bne.gob.cl/oferta/2026-082450,Auxiliar de Bodega - Comuna Lampa,"Buscamos un profesional responsable y comprometido para desempeñarse como Auxiliar de bodega. Su principal función será : - Encargado del proceso de maquilado (embalaje, paletizac...",Confidencial,Metropolitana - Lampa,Hace 25 días,"Hace 25 días
Auxiliar de Bodega - Comuna Lampa
Buscamos un profesional responsable y comprometido para desempeñarse como Auxiliar de bodega. Su principal función será : - Encargado del proceso de maquilado (embalaje, paletizac...
Confidencial
Metropolitana - Lampa
Ver Más",Hace 25 días,368,2026-07-17,9,0.531,9333,0.721,Auxiliar de bodega,ENADEL 2025 (C1/C3),titulo,False,Competencias cognitivas,Competencias de gestión de proyectos y procesos,Competencias manuales,Destreza con los dedos,,,"bodega, embalaje"
2026-082493,https://www.bne.gob.cl/oferta/2026-082493,Téc. Nivel Medio Químico -Tomador muestras de Agua Calama,"Funciones: - Desarrollar las actividades de muestreos medioambientales (aguas, suelos, sedimentos, entre otros) conforme a los lineamientos técnicos y/o a la normativa vigente aplicable, de ma...",SGS Chile LTDA,Antofagasta - Calama,Hace 25 días,"Hace 25 días
Téc. Nivel Medio Químico -Tomador muestras de Agua Calama
Funciones: - Desarrollar las actividades de muestreos medioambientales (aguas, suelos, sedimentos, entre otros) conforme a los lineamientos técnicos y/o a la normativa vigente aplicable, de ma...
SGS Chile LTDA
Antofagasta - Calama
Ver Más",Hace 25 días,368,2026-07-17,2,0.534,2113,0.361,Químico,ENADEL 2025 (C1/C3),titulo,False,,,,,,,
2026-082532,https://www.bne.gob.cl/oferta/2026-082532,Especialista riesgo y cumplimiento,"SALFA busca incorporar a su equipo un/a Especialista de Riesgos y Cumplimiento, responsable de identificar, evaluar y monitorear riesgos normativos, contribuyendo al fortalecimiento de la cultura de c...",Salinas y Fabres,Metropolitana - Santiago,Hace 25 días,"Hace 25 días
Especialista riesgo y cumplimiento
SALFA busca incorporar a su equipo un/a Especialista de Riesgos y Cumplimiento, responsable de identificar, evaluar y monitorear riesgos normativos, contribuyendo al fortalecimiento de la cultura de c...
Salinas y Fabres
Metropolitana - Santiago
Ver Más",Hace 25 días,368,2026-07-17,2,0.831,2212,0.436,Médico especialista,ENADEL 2025 (C1/C3),titulo,False,Competencias cognitivas,Competencias cognitivas avanzadas,,,,,evaluar
2026-082583,https://www.bne.gob.cl/oferta/2026-082583,Operario,"Labores de envasado y empaque de productos, responsable del cuidado, limpieza y crianza de las aves.",Avicola El Peumo,Bío Bío - Florida,Hace 25 días,"Hace 25 días
Operario
Labores de envasado y empaque de productos, responsable del cuidado, limpieza y crianza de las aves.
Avicola El Peumo
Bío Bío - Florida
Ver Más",Hace 25 días,368,2026-07-17,9,0.422,9329,0.618,Operario/a de línea,ENADEL 2025 (C1/C3),titulo,False,Competencias manuales,Destreza con los dedos,Competencias manuales,Destrezas de coordinación óculo-manual y óculo-podal,,,"empaque, envasado, limpieza"
2026-082407,https://www.bne.gob.cl/oferta/2026-082407,ENFIERRADOR (A),SE REQUIERE ENFIERRADOR (A) CON EXPERIENCIA PARA LA LOCALIDAD DE MONTE PATRIA,Confidencial,Coquimbo - Monte Patria,Hace 25 días,"Hace 25 días
ENFIERRADOR (A)
SE REQUIERE ENFIERRADOR (A) CON EXPERIENCIA PARA LA LOCALIDAD DE MONTE PATRIA
Confidencial
Coquimbo - Monte Patria
Ver Más",Hace 25 días,369,2026-07-17,7,0.542,7114,1.0,Enfierrador,ENADEL 2025 (C1/C3),titulo,False,,,,,,,
2026-082447,https://www.bne.gob.cl/oferta/2026-082447,Analista Químico,"Empresa de la industria Química, ubicada en la comuna de Lampa, se encuentra en la búsqueda de un Analista Químico para integrarlo en su equipo. Sus principales funciones ser&aac...",Confidencial,Metropolitana - Lampa,Hace 25 días,"Hace 25 días
Analista Químico
Empresa de la industria Química, ubicada en la comuna de Lampa, se encuentra en la búsqueda de un Analista Químico para integrarlo en su equipo. Sus principales funciones ser&aac...
Confidencial
Metropolitana - Lampa
Ver Más",Hace 25 días,369,2026-07-17,2,0.717,2113,1.0,Analista químico,ENADEL 2025 (C1/C3),titulo,False,,,,,,,
2026-082449,https://www.bne.gob.cl/oferta/2026-082449,Técnico Eléctrico - Mantenimiento (Sta Isabel),"Queremos que seas parte de FALP, integrándote a nuestro equipo para asumir el cargo de Técnico Eléctrico - Mantenimiento. El objetivo del puesto es asegurar el mantenimiento y el...",FUNDACIÓN ARTURO LÓPEZ PÉREZ,Metropolitana - Providencia,Hace 25 días,"Hace 25 días
Técnico Eléctrico - Mantenimiento (Sta Isabel)
Queremos que seas parte de FALP, integrándote a nuestro equipo para asumir el cargo de Técnico Eléctrico - Mantenimiento. El objetivo del puesto es asegurar el mantenimiento y el...
FUNDACIÓN ARTURO LÓPEZ PÉREZ
Metropolitana - Providencia
Ver Más",Hace 25 días,369,2026-07-17,3,0.566,3122,0.628,Jefe/a de mantenimiento eléctrico,ENADEL 2025 (C1/C3),titulo,False,Competencias manuales,Destrezas de coordinación óculo-manual y óculo-podal,,,,,"electrico, mantenimiento"
2026-082513,https://www.bne.gob.cl/oferta/2026-082513,Tornero/Maestranza,"Fabricar, reparar y mecanizar piezas metálicas de acuerdo con planos, especificaciones técnicas y tolerancias establecidas, utilizando tornos convencionales y/o CNC. Requisitos ense&ntil...",Confidencial,Valparaíso - Calle Larga,Hace 25 días,"Hace 25 días
Tornero/Maestranza
Fabricar, reparar y mecanizar piezas metálicas de acuerdo con planos, especificaciones técnicas y tolerancias establecidas, utilizando tornos convencionales y/o CNC. Requisitos ense&ntil...
Confidencial
Valparaíso - Calle Larga
Ver Más",Hace 25 días,369,2026-07-17,7,0.811,7223,0.634,Tornero,ENADEL 2025 (C1/C3),titulo,False,Competencias manuales,Destrezas de coordinación óculo-manual y óculo-podal,,,,,reparar
2026-082253,https://www.bne.gob.cl/oferta/2026-082253,Prevencionista de Riesgo,"Con experiencia sobre 3.125 m2 metros cuadrados en funciones propias de su especialidad en terreno en obras de edificación ,remodelaciones , habilitaciones nuevas o ampliaciones de oficinas, co...",Confidencial,Valparaíso - Valparaíso,Hace 25 días,"Hace 25 días
Prevencionista de Riesgo
Con experiencia sobre 3.125 m2 metros cuadrados en funciones propias de su especialidad en terreno en obras de edificación ,remodelaciones , habilitaciones nuevas o ampliaciones de oficinas, co...
Confidencial
Valparaíso - Valparaíso
Ver Más",Hace 25 días,369,2026-07-17,2,0.523,2243,1.0,Prevencionista de riesgo,ENADEL 2025 (C1/C3),titulo,False,,,,,,,
2026-082453,https://www.bne.gob.cl/oferta/2026-082453,ADMINISTRATIVO/A - OMIL TALCA,"Empresa de la comuna de Pencahue requiere persona responsable de brindar soporte integral a las áreas de la empresa, gestionando la atención fluida de clientes y el control de inventario...",Confidencial,Maule - Talca,Hace 25 días,"Hace 25 días
ADMINISTRATIVO/A - OMIL TALCA
Empresa de la comuna de Pencahue requiere persona responsable de brindar soporte integral a las áreas de la empresa, gestionando la atención fluida de clientes y el control de inventario...
Confidencial
Maule - Talca
Ver Más",Hace 25 días,369,2026-07-17,4,0.616,4110,0.678,Administrativo/a,ENADEL 2025 (C1/C3),titulo,False,Competencias cognitivas,Competencias de gestión de proyectos y procesos,,,,,"control de inventario, inventario"
2026-082471,https://www.bne.gob.cl/oferta/2026-082471,Técnico en Imagenología.,Estamos en búsqueda de personal para asumir el cargo de Técnico en Imagenología. El objetivo del puesto es realizar actividades de recepción/asistencia de pacientes y apoya...,FUNDACIÓN ARTURO LÓPEZ PÉREZ,Metropolitana - Providencia,Hace 25 días,"Hace 25 días
Técnico en Imagenología.
Estamos en búsqueda de personal para asumir el cargo de Técnico en Imagenología. El objetivo del puesto es realizar actividades de recepción/asistencia de pacientes y apoya...
FUNDACIÓN ARTURO LÓPEZ PÉREZ
Metropolitana - Providencia
Ver Más",Hace 25 días,369,2026-07-17,3,0.716,3211,1.0,Técnico/a en imagenología,ENADEL 2025 (C1/C3),titulo,False,,,,,,,
2026-082391,https://www.bne.gob.cl/oferta/2026-082391,VENDEDOR (A) EN TERRENO,SE REQUIERE VENDEDOR (A) EN TERRENO CON EXPERIENCIA PARA LA LOCALIDAD DE MONTE PATRIA,Confidencial,Coquimbo - Monte Patria,Hace 25 días,"Hace 25 días
VENDEDOR (A) EN TERRENO
SE REQUIERE VENDEDOR (A) EN TERRENO CON EXPERIENCIA PARA LA LOCALIDAD DE MONTE PATRIA
Confidencial
Coquimbo - Monte Patria
Ver Más",Hace 25 días,370,2026-07-17,5,0.757,5243,1.0,Vendedor/a en terreno,ENADEL 2025 (C1/C3),titulo,False,Competencias socioemocionales,Competencias de atención al cliente,,,,,vendedor
2026-082445,https://www.bne.gob.cl/oferta/2026-082445,Asistente de Contabilidad,"Empresa dedicada a la venta al por mayor de Químicos, ubicada en la comuna de Lampa, se encuentra en la búsqueda de un Asistente Contable para integrarlo en su equipo. Somos una empresa ...",Confidencial,Metropolitana - Lampa,Hace 25 días,"Hace 25 días
Asistente de Contabilidad
Empresa dedicada a la venta al por mayor de Químicos, ubicada en la comuna de Lampa, se encuentra en la búsqueda de un Asistente Contable para integrarlo en su equipo. Somos una empresa ...
Confidencial
Metropolitana - Lampa
Ver Más",Hace 25 días,370,2026-07-17,3,0.806,3313,1.0,Asistente de contabilidad,ENADEL 2025 (C1/C3),titulo,False,Competencias cognitivas,Competencias financieras,Competencias socioemocionales,Competencias de atención al cliente,,,"contabilidad, contable, venta"
2026-082526,https://www.bne.gob.cl/oferta/2026-082526,SUPERVISOR DE BODEGA,Importante empresa líder del rubro busca incorporar a su equipo un/a Supervisor/a de Bodega y Operaciones Logísticas para desempeñarse en Punta Arenas. Buscamos a una persona c...,Salinas y Fabres,Magallanes y Antártica Chilena - Punta Arenas,Hace 25 días,"Hace 25 días
SUPERVISOR DE BODEGA
Importante empresa líder del rubro busca incorporar a su equipo un/a Supervisor/a de Bodega y Operaciones Logísticas para desempeñarse en Punta Arenas. Buscamos a una persona c...
Salinas y Fabres
Magallanes y Antártica Chilena - Punta Arenas
Ver Más",Hace 25 días,370,2026-07-17,3,0.379,3121,0.621,Supervisor/a de mina,ENADEL 2025 (C1/C3),titulo,False,Competencias cognitivas,Competencias de gestión de proyectos y procesos,,,,,"bodega, logistica"
2026-082575,https://www.bne.gob.cl/oferta/2026-082575,Técnico Multifunción para servicios de mantenimiento,Importante empresa de servicios de Mantenimiento Integral busca incorporar a su equipo un Técnico Multifuncional (Mantenimiento y Obras Civiles). El objetivo del cargo es ejecutar labores de ma...,Confidencial,Metropolitana - La Florida,Hace 25 días,"Hace 25 días
Técnico Multifunción para servicios de mantenimiento
Importante empresa de servicios de Mantenimiento Integral busca incorporar a su equipo un Técnico Multifuncional (Mantenimiento y Obras Civiles). El objetivo del cargo es ejecutar labores de ma...
Confidencial
Metropolitana - La Florida
Ver Más",Hace 25 días,371,2026-07-17,7,0.516,7233,0.602,Técnico/a de mantenimiento,ENADEL 2025 (C1/C3),titulo,False,Competencias manuales,Destrezas de coordinación óculo-manual y óculo-podal,,,,,mantenimiento
2026-082606,https://www.bne.gob.cl/oferta/2026-082606,TECNICO MECANICO - COPIAPO,Importante empresa líder en el rubro automotriz y de servicios se encuentra en búsqueda de un Técnico Mecánico para incorporarse a su operación en la ciudad de Copia...,Arrendadora de Vehículos S.A.,Atacama - Copiapó,Hace 25 días,"Hace 25 días
TECNICO MECANICO - COPIAPO
Importante empresa líder en el rubro automotriz y de servicios se encuentra en búsqueda de un Técnico Mecánico para incorporarse a su operación en la ciudad de Copia...
Arrendadora de Vehículos S.A.
Atacama - Copiapó
Ver Más",Hace 25 días,371,2026-07-17,7,0.684,7115,0.744,Técnico Mecanico,ENADEL 2025 (C1/C3),titulo,False,Competencias manuales,Destrezas de coordinación óculo-manual y óculo-podal,,,,,mecanico
2026-082356,https://www.bne.gob.cl/oferta/2026-082356,Cotizador Interno servicio Mecánico Industrial - Copiapó,"SEW-EURODRIVE Chile busca Cotizador Interno Técnico para su sede en Lampa. El rol es el nexo clave entre las áreas técnica, logística y comercial, garantizando respuestas p...",SEW-EURODRIVE CHILE SPA,Atacama - Copiapó,Hace 25 días,"Hace 25 días
Cotizador Interno servicio Mecánico Industrial - Copiapó
SEW-EURODRIVE Chile busca Cotizador Interno Técnico para su sede en Lampa. El rol es el nexo clave entre las áreas técnica, logística y comercial, garantizando respuestas p...
SEW-EURODRIVE CHILE SPA
Atacama - Copiapó
Ver Más",Hace 25 días,372,2026-07-17,7,0.561,7233,0.56,Mecánico industrial,ENADEL 2025 (C1/C3),titulo,False,Competencias cognitivas,Competencias de gestión de proyectos y procesos,Competencias manuales,Destrezas de coordinación óculo-manual y óculo-podal,,,"logistica, mecanico"
2026-082625,https://www.bne.gob.cl/oferta/2026-082625,Auxiliar de laboratorio,En TeamWork nos encontramos en búsqueda de un/a Auxiliar de Laboratorio para importante empresa del rubro tecnológico y seguridad ubicada en la comuna de Providencia. La posició...,Team work EST,Metropolitana - Providencia,Hace 25 días,"Hace 25 días
Auxiliar de laboratorio
En TeamWork nos encontramos en búsqueda de un/a Auxiliar de Laboratorio para importante empresa del rubro tecnológico y seguridad ubicada en la comuna de Providencia. La posició...
Team work EST
Metropolitana - Providencia
Ver Más",Hace 25 días,372,2026-07-17,3,0.669,3111,0.67,Técnico/a de laboratorio,ENADEL 2025 (C1/C3),titulo,False,Competencias manuales,Destrezas de coordinación óculo-manual y óculo-podal,,,,,seguridad
2026-082627,https://www.bne.gob.cl/oferta/2026-082627,Administrador Cliente - Coyhaique,"En Salfa Rent buscamos un(a) Administrador(a) de Clientes para nuestra sucursal de Coyhaique, quien será responsable de gestionar la relación con clientes, asegurando una atención...",Arrendadora de Vehículos S.A.,Aysén - Coyhaique,Hace 25 días,"Hace 25 días
Administrador Cliente - Coyhaique
En Salfa Rent buscamos un(a) Administrador(a) de Clientes para nuestra sucursal de Coyhaique, quien será responsable de gestionar la relación con clientes, asegurando una atención...
Arrendadora de Vehículos S.A.
Aysén - Coyhaique
Ver Más",Hace 25 días,372,2026-07-17,1,0.511,1412,0.369,Administrador de bar,INE (manual CIUO-08.CL),titulo,False,,,,,,,
2026-082373,https://www.bne.gob.cl/oferta/2026-082373,Técnico de Servicio Electrónico SEW-EURODRIVE,"Buscamos un Técnico de Servicio Electrónico para ejecutar labores de instalación, mantenimiento, diagnóstico y reparación de equipos y sistemas electrónicos. ...",SEW-EURODRIVE CHILE SPA,Metropolitana - Lampa,Hace 25 días,"Hace 25 días
Técnico de Servicio Electrónico SEW-EURODRIVE
Buscamos un Técnico de Servicio Electrónico para ejecutar labores de instalación, mantenimiento, diagnóstico y reparación de equipos y sistemas electrónicos. ...
SEW-EURODRIVE CHILE SPA
Metropolitana - Lampa
Ver Más",Hace 25 días,372,2026-07-17,3,0.747,3114,0.507,Técnico/a electrónica,ENADEL 2025 (C1/C3),titulo,False,Competencias manuales,Destrezas de coordinación óculo-manual y óculo-podal,,,,,"instalacion, mantenimiento, reparacion"
2026-082451,https://www.bne.gob.cl/oferta/2026-082451,Chofer Clase A4 - A5,"Empresa química industrial, se encuentra en la búsqueda de un Conductor para integrarlo en su equipo. Somos una empresa ubicada en la comuna de Lampa, específicamente en Camino No...",Confidencial,Metropolitana - Lampa,Hace 25 días,"Hace 25 días
Chofer Clase A4 - A5
Empresa química industrial, se encuentra en la búsqueda de un Conductor para integrarlo en su equipo. Somos una empresa ubicada en la comuna de Lampa, específicamente en Camino No...
Confidencial
Metropolitana - Lampa
Ver Más",Hace 25 días,372,2026-07-17,8,1.0,8322,0.555,Chofer,ENADEL 2025 (C1/C3),titulo,False,,,,,,,
